Order ID,Product ID,Qty
CA-2016-168354,OFF-ST-10001490,9
CA-2016-168361,OFF-BI-10003727,1
CA-2016-168536,TEC-AC-10002323,3
CA-2016-168543,OFF-AP-10000938,7
CA-2016-168557,OFF-BI-10002309,2
CA-2016-168753,OFF-BI-10002557,5
CA-2016-168753,TEC-PH-10000984,5
CA-2016-168774,OFF-ST-10001490,3
CA-2016-168830,TEC-AC-10003911,3
CA-2016-168844,OFF-BI-10002609,3
CA-2016-168844,TEC-PH-10003215,6
CA-2016-168893,FUR-FU-10002885,5
CA-2016-168893,FUR-TA-10003392,3
CA-2016-168893,OFF-AR-10003772,1
CA-2016-168893,OFF-FA-10002280,4
CA-2016-168921,OFF-BI-10004209,3
CA-2016-168956,FUR-CH-10004754,3
CA-2016-168956,OFF-AP-10004233,6
CA-2016-168956,OFF-FA-10000304,4
CA-2016-168956,OFF-PA-10000809,1
CA-2016-169026,OFF-FA-10001883,3
CA-2016-169103,FUR-FU-10004006,3
CA-2016-169103,TEC-PH-10001530,5
CA-2016-169166,TEC-AC-10000991,2
CA-2016-169194,TEC-AC-10002167,3
CA-2016-169194,TEC-PH-10003988,2
CA-2016-169334,OFF-ST-10004950,9
CA-2016-169663,TEC-AC-10003038,3
CA-2016-169663,TEC-MA-10000984,3
CA-2016-169670,FUR-CH-10002331,8
CA-2016-169824,FUR-FU-10004864,5
CA-2016-169824,OFF-AR-10000462,7
CA-2016-169824,OFF-SU-10000952,4
CA-2016-169838,FUR-TA-10001095,9
CA-2016-169838,OFF-BI-10004002,1
CA-2016-169838,TEC-AC-10004518,8
CA-2016-169887,FUR-FU-10003095,3
CA-2016-169887,OFF-AR-10002766,3
CA-2016-169887,OFF-PA-10003001,1
CA-2016-169922,FUR-FU-10004415,7
CA-2016-169922,OFF-BI-10001617,4
CA-2016-169922,OFF-BI-10003784,4
CA-2016-169943,FUR-FU-10000010,8
CA-2016-169943,FUR-FU-10002088,4
CA-2016-169943,OFF-AP-10001563,5
CA-2016-169943,OFF-BI-10002824,4
CA-2016-169943,OFF-ST-10004123,5
CA-2016-169957,OFF-AP-10000576,6
CA-2016-169957,OFF-PA-10004040,5
CA-2016-169957,TEC-AC-10003063,4
CA-2016-169971,OFF-AR-10001044,3
CA-2016-169971,OFF-AR-10002804,1
CA-2017-100013,FUR-FU-10001424,1
CA-2017-100013,OFF-AR-10001022,2
CA-2017-100013,OFF-EN-10001219,2
CA-2017-100055,FUR-FU-10001473,2
CA-2017-100055,OFF-AP-10001469,3
CA-2017-100097,FUR-FU-10003623,5
CA-2017-100097,TEC-PH-10002310,5
CA-2017-100111,FUR-CH-10001215,5
CA-2017-100111,FUR-CH-10003061,1
CA-2017-100111,FUR-CH-10003846,3
CA-2017-100111,FUR-CH-10004086,11
CA-2017-100111,OFF-BI-10000343,3
CA-2017-100111,OFF-FA-10000304,2
CA-2017-100111,OFF-PA-10000807,9
CA-2017-100111,OFF-PA-10002713,2
CA-2017-100111,OFF-ST-10000615,4
CA-2017-100111,TEC-AC-10001465,2
CA-2017-100111,TEC-AC-10001998,3
CA-2017-100111,TEC-AC-10002647,2
CA-2017-100111,TEC-PH-10000215,3
CA-2017-100111,TEC-PH-10002885,2
CA-2017-100160,OFF-EN-10001509,3
CA-2017-100160,OFF-LA-10002475,5
CA-2017-100160,OFF-PA-10003072,3
CA-2017-100202,TEC-PH-10002563,3
CA-2017-100223,FUR-FU-10003601,9
CA-2017-100223,OFF-BI-10003429,9
CA-2017-100223,OFF-BI-10004492,1
CA-2017-100223,OFF-PA-10000232,3
CA-2017-100223,OFF-PA-10002195,6
CA-2017-100230,OFF-BI-10002498,1
CA-2017-100230,OFF-PA-10002245,3
CA-2017-100230,TEC-PH-10004522,2
CA-2017-100237,OFF-AR-10001761,2
CA-2017-100314,OFF-EN-10000461,4
CA-2017-100314,OFF-LA-10001569,2
CA-2017-100314,TEC-MA-10003066,3
CA-2017-100335,OFF-PA-10001685,9
CA-2017-100356,OFF-AP-10002191,2
CA-2017-100384,OFF-AR-10002135,8
CA-2017-100384,OFF-AR-10003514,9
CA-2017-100412,FUR-CH-10002647,2
CA-2017-100426,OFF-PA-10002870,2
CA-2017-100433,OFF-PA-10003441,4
CA-2017-100524,FUR-FU-10004018,2
CA-2017-100524,OFF-PA-10004911,8
CA-2017-100524,TEC-PH-10002549,3
CA-2017-100580,OFF-BI-10000069,3
CA-2017-100601,OFF-ST-10002486,7
CA-2017-100615,FUR-CH-10002602,3
CA-2017-100615,FUR-FU-10002456,5
CA-2017-100615,OFF-AR-10001683,2
CA-2017-100622,OFF-AR-10004010,2
CA-2017-100622,OFF-BI-10002982,2
CA-2017-100622,OFF-PA-10002947,2
CA-2017-100622,TEC-CO-10003236,2
CA-2017-100636,OFF-ST-10004123,3
CA-2017-100650,OFF-ST-10001780,2
CA-2017-100748,OFF-LA-10000240,8
CA-2017-100783,OFF-AR-10000380,1
CA-2017-100811,OFF-PA-10001204,2
CA-2017-100811,OFF-ST-10002444,4
CA-2017-100825,OFF-ST-10003123,3
CA-2017-100902,OFF-PA-10002558,7
CA-2017-100902,TEC-AC-10003174,5
CA-2017-100951,OFF-ST-10001496,5
CA-2017-101014,FUR-FU-10003374,3
CA-2017-101042,FUR-FU-10004665,6
CA-2017-101042,OFF-BI-10000088,2
CA-2017-101049,FUR-FU-10004415,5
CA-2017-101049,OFF-BI-10001510,6
CA-2017-101077,OFF-PA-10004239,2
CA-2017-101182,OFF-PA-10001800,2
CA-2017-101182,TEC-PH-10003589,3
CA-2017-101210,OFF-AR-10003560,2
CA-2017-101210,OFF-PA-10000130,1
CA-2017-101245,OFF-PA-10003129,5
CA-2017-101245,TEC-AC-10001284,8
CA-2017-101273,OFF-AP-10000804,4
CA-2017-101308,OFF-FA-10002780,3
CA-2017-101308,TEC-PH-10003800,2
CA-2017-101322,FUR-CH-10003968,6
CA-2017-101434,OFF-LA-10003223,2
CA-2017-101434,TEC-AC-10002402,3
CA-2017-101483,OFF-AP-10002082,2
CA-2017-101483,OFF-AR-10002833,3
CA-2017-101483,TEC-PH-10003442,5
CA-2017-101574,FUR-FU-10001706,3
CA-2017-101581,FUR-TA-10002607,5
CA-2017-101637,OFF-ST-10002352,2
CA-2017-101665,OFF-AR-10002335,2
CA-2017-101700,FUR-FU-10001025,3
CA-2017-101700,OFF-EN-10003134,2
CA-2017-101728,OFF-BI-10002393,2
CA-2017-101749,FUR-TA-10001520,3
CA-2017-101798,OFF-BI-10000050,4
CA-2017-101798,TEC-AC-10001998,2
CA-2017-101805,FUR-FU-10000023,12
CA-2017-101805,OFF-BI-10002003,5
CA-2017-101805,OFF-ST-10002756,4
CA-2017-101945,OFF-FA-10004248,3
CA-2017-101959,OFF-BI-10001757,2
CA-2017-101959,OFF-PA-10002137,1
CA-2017-102099,OFF-AR-10003811,3
CA-2017-102099,OFF-PA-10000289,5
CA-2017-102155,OFF-PA-10003673,2
CA-2017-102155,OFF-ST-10001496,2
CA-2017-102197,OFF-BI-10001524,3
CA-2017-102197,OFF-PA-10001970,5
CA-2017-102197,OFF-PA-10004156,3
CA-2017-102204,FUR-CH-10002024,5
CA-2017-102204,FUR-TA-10001889,4
CA-2017-102204,OFF-SU-10001212,2
CA-2017-102218,OFF-LA-10002475,2
CA-2017-102267,OFF-FA-10000611,2
CA-2017-102309,OFF-PA-10002005,2
CA-2017-102309,TEC-AC-10001114,5
CA-2017-102337,FUR-CH-10004289,7
CA-2017-102337,OFF-ST-10004804,4
CA-2017-102337,TEC-PH-10002564,2
CA-2017-102379,FUR-CH-10004983,9
CA-2017-102379,OFF-AR-10004022,5
CA-2017-102379,TEC-PH-10001448,1
CA-2017-102407,FUR-TA-10003748,9
CA-2017-102407,OFF-AP-10001394,1
CA-2017-102407,OFF-AR-10000122,2
CA-2017-102414,OFF-BI-10004465,2
CA-2017-102414,OFF-PA-10002333,3
CA-2017-102414,TEC-PH-10002923,1
CA-2017-102519,FUR-FU-10004091,1
CA-2017-102519,TEC-AC-10001772,9
CA-2017-102554,OFF-AR-10001919,2
CA-2017-102610,OFF-BI-10004364,2
CA-2017-102610,OFF-LA-10002195,2
CA-2017-102610,TEC-AC-10000303,3
CA-2017-102610,TEC-PH-10000127,9
CA-2017-102659,OFF-BI-10000088,5
CA-2017-102729,OFF-ST-10000464,2
CA-2017-102736,OFF-AR-10001897,5
CA-2017-102736,OFF-PA-10001800,3
CA-2017-102736,TEC-AC-10004568,4
CA-2017-102750,FUR-TA-10000198,3
CA-2017-102771,TEC-PH-10001536,5
CA-2017-102820,TEC-PH-10003437,7
CA-2017-102834,TEC-AC-10001908,2
CA-2017-102925,FUR-CH-10004875,2
CA-2017-102925,FUR-FU-10004245,5
CA-2017-102925,FUR-TA-10003469,2
CA-2017-102925,OFF-BI-10002706,1
CA-2017-102925,OFF-BI-10002735,6
CA-2017-102925,OFF-PA-10001870,2
CA-2017-102925,OFF-PA-10004071,2
CA-2017-102925,TEC-PH-10001448,2
CA-2017-102946,OFF-BI-10004492,3
CA-2017-102967,OFF-ST-10001590,5
CA-2017-102974,OFF-AR-10000914,2
CA-2017-102974,TEC-AC-10000057,5
CA-2017-103009,OFF-PA-10001215,5
CA-2017-103065,FUR-FU-10000175,4
CA-2017-103065,OFF-AR-10003251,2
CA-2017-103065,OFF-PA-10000380,1
CA-2017-103065,OFF-ST-10000617,2
CA-2017-103156,FUR-FU-10000320,9
CA-2017-103212,OFF-LA-10000248,3
CA-2017-103212,OFF-PA-10004355,4
CA-2017-103352,OFF-AR-10001573,3
CA-2017-103352,OFF-BI-10001196,6
CA-2017-103380,OFF-AP-10001492,1
CA-2017-103380,OFF-AR-10003856,2
CA-2017-103380,OFF-FA-10004248,2
CA-2017-103380,OFF-ST-10003442,2
CA-2017-103380,TEC-PH-10004165,3
CA-2017-103415,FUR-FU-10000820,2
CA-2017-103443,FUR-FU-10000308,2
CA-2017-103443,OFF-BI-10001617,3
CA-2017-103443,OFF-ST-10002276,2
CA-2017-103478,OFF-BI-10001890,4
CA-2017-103478,OFF-BI-10004224,7
CA-2017-103499,FUR-CH-10001482,2
CA-2017-103506,OFF-LA-10001158,4
CA-2017-103520,OFF-PA-10001846,2
CA-2017-103611,FUR-FU-10004270,2
CA-2017-103765,OFF-AP-10002311,1
CA-2017-103877,OFF-BI-10003650,3
CA-2017-103968,FUR-FU-10003394,9
CA-2017-104003,FUR-BO-10003965,2
CA-2017-104010,OFF-SU-10001218,5
CA-2017-104024,OFF-AR-10001972,7
CA-2017-104066,TEC-AC-10001013,7
CA-2017-104080,OFF-AR-10001972,2
CA-2017-104080,OFF-BI-10003876,5
CA-2017-104108,OFF-AR-10000817,5
CA-2017-104136,OFF-PA-10001033,1
CA-2017-104136,OFF-PA-10004243,10
CA-2017-104220,FUR-FU-10002597,7
CA-2017-104220,OFF-AR-10004648,2
CA-2017-104220,OFF-BI-10000301,5
CA-2017-104220,OFF-BI-10001036,2
CA-2017-104220,OFF-BI-10003910,1
CA-2017-104220,TEC-PH-10004614,3
CA-2017-104318,OFF-AP-10000358,2
CA-2017-104381,OFF-BI-10001628,4
CA-2017-104388,TEC-PH-10002293,4
CA-2017-104577,OFF-PA-10000659,5
CA-2017-104619,OFF-AP-10001492,3
CA-2017-104619,OFF-BI-10004318,2
CA-2017-104619,TEC-PH-10000193,3
CA-2017-104640,TEC-PH-10002200,2
CA-2017-104647,OFF-PA-10002870,6
CA-2017-104731,FUR-BO-10003441,3
CA-2017-104731,FUR-FU-10003274,5
CA-2017-104731,OFF-AR-10003727,6
CA-2017-104731,OFF-AR-10003829,6
CA-2017-104731,OFF-BI-10003355,3
CA-2017-104731,OFF-SU-10003505,2
CA-2017-104731,TEC-PH-10002660,4
CA-2017-104745,OFF-PA-10002036,5
CA-2017-104745,OFF-ST-10002205,3
CA-2017-104801,FUR-FU-10004017,1
CA-2017-104801,OFF-AR-10001547,3
CA-2017-104801,TEC-AC-10001838,4
CA-2017-104822,OFF-LA-10002034,5
CA-2017-104850,FUR-CH-10003774,4
CA-2017-104864,OFF-AP-10002684,4
CA-2017-104864,OFF-BI-10001636,8
CA-2017-104864,OFF-PA-10003309,8
CA-2017-104864,OFF-PA-10004609,4
CA-2017-104864,OFF-ST-10002301,5
CA-2017-104885,FUR-BO-10003660,2
CA-2017-104885,OFF-AR-10001615,3
CA-2017-104885,OFF-PA-10002764,6
CA-2017-104906,OFF-PA-10001184,3
CA-2017-104913,TEC-PH-10000923,5
CA-2017-104927,OFF-BI-10003429,5
CA-2017-104927,OFF-PA-10000019,5
CA-2017-104927,OFF-PA-10000176,5
CA-2017-105053,OFF-BI-10001634,3
CA-2017-105074,OFF-PA-10002666,3
CA-2017-105130,OFF-AR-10003394,4
CA-2017-105130,OFF-BI-10001191,2
CA-2017-105144,OFF-LA-10003923,2
CA-2017-105193,OFF-AR-10001547,5
CA-2017-105214,FUR-CH-10000015,7
CA-2017-105214,OFF-PA-10001776,2
CA-2017-105235,FUR-FU-10000521,2
CA-2017-105235,FUR-FU-10001487,3
CA-2017-105235,OFF-AP-10001271,5
CA-2017-105326,OFF-PA-10001639,4
CA-2017-105333,OFF-ST-10001809,3
CA-2017-105333,OFF-ST-10002182,4
CA-2017-105333,TEC-PH-10001468,3
CA-2017-105410,OFF-BI-10004970,6
CA-2017-105410,TEC-AC-10001552,2
CA-2017-105410,TEC-AC-10002926,4
CA-2017-105410,TEC-PH-10000038,6
CA-2017-105445,OFF-FA-10001229,3
CA-2017-105480,OFF-BI-10003291,1
CA-2017-105480,OFF-PA-10002787,1
CA-2017-105487,OFF-ST-10002301,2
CA-2017-105487,TEC-AC-10002305,2
CA-2017-105487,TEC-AC-10003610,4
CA-2017-105487,TEC-PH-10001336,1
CA-2017-105543,OFF-ST-10003123,1
CA-2017-105620,TEC-MA-10004626,2
CA-2017-105669,FUR-CH-10003774,5
CA-2017-105669,OFF-AR-10000390,3
CA-2017-105669,OFF-BI-10002412,5
CA-2017-105669,TEC-PH-10002415,6
CA-2017-105809,FUR-FU-10004090,1
CA-2017-105809,TEC-PH-10001580,2
CA-2017-105823,FUR-CH-10000454,2
CA-2017-105851,OFF-SU-10002881,2
CA-2017-105886,FUR-FU-10001037,2
CA-2017-105914,OFF-BI-10002854,5
CA-2017-105914,OFF-ST-10003716,7
CA-2017-105921,FUR-TA-10001095,3
CA-2017-105991,FUR-BO-10004467,3
CA-2017-105991,OFF-BI-10003274,8
CA-2017-105991,OFF-EN-10002600,9
CA-2017-106033,OFF-AR-10002818,4
CA-2017-106068,OFF-BI-10000962,3
CA-2017-106068,OFF-ST-10002344,4
CA-2017-106068,OFF-ST-10004507,1
CA-2017-106068,TEC-AC-10002942,1
CA-2017-106103,TEC-AC-10003832,4
CA-2017-106180,OFF-AR-10000940,3
CA-2017-106180,OFF-EN-10004030,3
CA-2017-106180,OFF-PA-10004327,3
CA-2017-106355,OFF-AR-10000246,4
CA-2017-106432,FUR-BO-10004360,3
CA-2017-106432,OFF-BI-10002799,2
CA-2017-106537,OFF-PA-10000223,4
CA-2017-106691,OFF-BI-10000145,2
CA-2017-106747,FUR-FU-10004188,1
CA-2017-106782,OFF-ST-10004459,1
CA-2017-106824,OFF-FA-10001135,3
CA-2017-106831,OFF-BI-10003429,2
CA-2017-106831,OFF-PA-10000682,6
CA-2017-106831,TEC-PH-10001700,4
CA-2017-106852,OFF-AR-10003829,2
CA-2017-106852,OFF-PA-10001639,6
CA-2017-106859,OFF-PA-10001534,7
CA-2017-106859,OFF-PA-10001815,6
CA-2017-106859,OFF-ST-10000615,8
CA-2017-106859,TEC-AC-10004001,5
CA-2017-106859,TEC-PH-10004531,8
CA-2017-106943,OFF-BI-10003669,2
CA-2017-106964,OFF-BI-10000320,2
CA-2017-107125,FUR-FU-10000732,3
CA-2017-107125,OFF-BI-10001989,7
CA-2017-107132,OFF-BI-10001071,2
CA-2017-107132,OFF-PA-10003790,3
CA-2017-107132,OFF-ST-10001490,4
CA-2017-107132,OFF-SU-10002503,5
CA-2017-107174,FUR-CH-10003312,2
CA-2017-107174,FUR-TA-10004575,7
CA-2017-107174,TEC-AC-10001465,3
CA-2017-107209,FUR-CH-10001146,4
CA-2017-107244,FUR-FU-10002597,4
CA-2017-107265,OFF-PA-10000474,3
CA-2017-107293,OFF-AR-10003732,1
CA-2017-107314,FUR-FU-10003489,3
CA-2017-107321,OFF-BI-10004022,3
CA-2017-107321,TEC-PH-10002200,4
CA-2017-107342,OFF-PA-10001745,4
CA-2017-107461,OFF-BI-10002003,6
CA-2017-107503,FUR-FU-10003878,4
CA-2017-107517,OFF-AP-10000275,5
CA-2017-107517,TEC-PH-10003505,5
CA-2017-107552,OFF-PA-10002947,1
CA-2017-107629,FUR-FU-10002298,6
CA-2017-107629,FUR-FU-10004091,3
CA-2017-107629,TEC-AC-10004510,3
CA-2017-107713,OFF-BI-10002026,3
CA-2017-107720,OFF-ST-10001414,3
CA-2017-107727,OFF-PA-10000249,3
CA-2017-107748,OFF-PA-10002005,2
CA-2017-107748,TEC-PH-10003215,4
CA-2017-107797,OFF-PA-10003848,8
CA-2017-107825,FUR-FU-10000206,2
CA-2017-107825,OFF-LA-10003720,2
CA-2017-107825,OFF-ST-10000777,1
CA-2017-107825,OFF-ST-10001321,6
CA-2017-107832,OFF-BI-10001658,1
CA-2017-107853,OFF-PA-10000520,2
CA-2017-107874,FUR-FU-10003535,1
CA-2017-107909,TEC-AC-10001998,1
CA-2017-107958,OFF-BI-10001787,4
CA-2017-107958,OFF-PA-10000357,5
CA-2017-107986,OFF-ST-10001325,3
CA-2017-108000,OFF-EN-10002621,1
CA-2017-108035,FUR-CH-10000454,2
CA-2017-108035,FUR-FU-10004017,5
CA-2017-108070,FUR-BO-10001337,1
CA-2017-108070,OFF-ST-10004804,4
CA-2017-108091,OFF-AR-10000255,4
CA-2017-108112,FUR-FU-10001488,4
CA-2017-108112,FUR-FU-10003553,4
CA-2017-108294,OFF-BI-10004965,3
CA-2017-108322,FUR-FU-10001935,8
CA-2017-108322,TEC-AC-10003433,3
CA-2017-108329,TEC-PH-10001918,4
CA-2017-108441,FUR-CH-10000595,4
CA-2017-108441,OFF-AR-10004691,3
CA-2017-108441,OFF-BI-10000848,3
CA-2017-108441,OFF-PA-10000697,4
CA-2017-108539,OFF-BI-10001031,2
CA-2017-108539,OFF-BI-10003981,3
CA-2017-108539,OFF-ST-10003208,4
CA-2017-108553,OFF-AP-10000026,2
CA-2017-108553,OFF-SU-10002573,7
CA-2017-108560,FUR-FU-10002937,2
CA-2017-108560,OFF-BI-10001107,2
CA-2017-108560,OFF-LA-10003930,8
CA-2017-108560,TEC-AC-10003063,2
CA-2017-108574,TEC-AC-10002049,9
CA-2017-108574,TEC-PH-10000702,10
CA-2017-108574,TEC-PH-10003555,7
CA-2017-108749,OFF-BI-10003707,3
CA-2017-108749,OFF-PA-10003797,7
CA-2017-108756,TEC-AC-10003237,3
CA-2017-108791,FUR-FU-10004018,1
CA-2017-108791,TEC-PH-10002660,8
CA-2017-108854,OFF-BI-10001670,3
CA-2017-108854,OFF-BI-10002854,1
CA-2017-108854,OFF-ST-10001837,1
CA-2017-108910,FUR-FU-10002253,3
CA-2017-108931,OFF-PA-10002741,2
CA-2017-108931,OFF-PA-10003845,2
CA-2017-109085,FUR-CH-10003981,5
CA-2017-109085,FUR-FU-10004973,2
CA-2017-109085,FUR-TA-10001086,5
CA-2017-109085,OFF-BI-10001525,5
CA-2017-109085,TEC-PH-10000526,1
CA-2017-109099,OFF-PA-10001033,1
CA-2017-109183,TEC-MA-10001856,2
CA-2017-109211,OFF-EN-10001532,1
CA-2017-109393,FUR-BO-10003966,3
CA-2017-109589,TEC-AC-10003116,4
CA-2017-109701,OFF-AP-10002765,3
CA-2017-109701,OFF-AR-10001868,6
CA-2017-109701,OFF-BI-10004187,6
CA-2017-109701,OFF-PA-10003724,2
CA-2017-109715,OFF-PA-10004965,2
CA-2017-109750,TEC-PH-10000702,3
CA-2017-109757,OFF-AR-10002335,4
CA-2017-109757,OFF-BI-10001634,2
CA-2017-109757,OFF-BI-10004001,5
CA-2017-109757,OFF-PA-10000007,4
CA-2017-109778,OFF-AR-10003759,2
CA-2017-109946,OFF-AR-10001419,5
CA-2017-109960,OFF-AR-10001860,5
CA-2017-109960,OFF-BI-10001636,4
CA-2017-109960,OFF-PA-10000349,3
CA-2017-109960,TEC-AC-10004859,6
CA-2017-110198,FUR-BO-10001798,3
CA-2017-110198,OFF-LA-10004409,2
CA-2017-110212,TEC-AC-10002331,5
CA-2017-110310,OFF-AR-10001662,3
CA-2017-110310,OFF-BI-10001097,3
CA-2017-110310,OFF-PA-10001685,7
CA-2017-110373,OFF-AR-10003045,3
CA-2017-110373,TEC-PH-10001536,2
CA-2017-110380,OFF-AR-10000422,3
CA-2017-110429,OFF-BI-10000216,3
CA-2017-110443,OFF-BI-10001670,5
CA-2017-110443,OFF-PA-10003797,8
CA-2017-110443,TEC-MA-10002073,1
CA-2017-110478,OFF-AR-10001573,4
CA-2017-110478,OFF-EN-10000483,1
CA-2017-110625,FUR-FU-10001473,2
CA-2017-110821,TEC-AC-10001552,3
CA-2017-110842,OFF-PA-10000520,3
CA-2017-110884,OFF-BI-10003669,6
CA-2017-110884,OFF-LA-10003510,3
CA-2017-110905,OFF-AP-10003281,2
CA-2017-110905,OFF-AP-10004785,3
CA-2017-110905,OFF-BI-10002954,3
CA-2017-110905,OFF-BI-10003669,3
CA-2017-110905,OFF-PA-10002586,5
CA-2017-110905,OFF-ST-10000025,3
CA-2017-110905,TEC-AC-10002217,6
CA-2017-110905,TEC-AC-10003023,5
CA-2017-110926,OFF-FA-10000624,7
CA-2017-110940,OFF-AR-10000380,4
CA-2017-111178,OFF-AR-10001954,5
CA-2017-111220,OFF-AP-10003278,2
CA-2017-111220,OFF-FA-10002280,4
CA-2017-111220,OFF-ST-10003994,5
CA-2017-111262,OFF-PA-10001937,3
CA-2017-111262,TEC-AC-10002167,2
CA-2017-111262,TEC-AC-10004510,2
CA-2017-111269,OFF-AR-10001427,5
CA-2017-111269,TEC-AC-10001606,6
CA-2017-111332,OFF-AR-10000657,10
CA-2017-111332,OFF-AR-10001374,4
CA-2017-111332,OFF-AR-10001953,3
CA-2017-111332,OFF-FA-10001843,3
CA-2017-111332,OFF-ST-10003816,4
CA-2017-111374,OFF-BI-10004970,4
CA-2017-111388,FUR-CH-10003061,3
CA-2017-111556,FUR-BO-10003159,2
CA-2017-111556,OFF-AR-10004602,3
CA-2017-111556,OFF-PA-10003651,7
CA-2017-111556,TEC-PH-10001459,3
CA-2017-111577,OFF-PA-10000062,7
CA-2017-111591,FUR-FU-10002364,3
CA-2017-111591,OFF-BI-10004410,6
CA-2017-111591,OFF-FA-10004838,7
CA-2017-111591,OFF-ST-10001809,4
CA-2017-111647,TEC-PH-10002726,4
CA-2017-111689,FUR-CH-10004287,5
CA-2017-111689,OFF-BI-10003984,3
CA-2017-111717,FUR-CH-10001545,3
CA-2017-111738,OFF-AR-10000817,3
CA-2017-111738,OFF-BI-10004584,8
CA-2017-111808,OFF-BI-10004656,5
CA-2017-111815,FUR-CH-10000785,1
CA-2017-111815,TEC-AC-10002926,2
CA-2017-112004,OFF-SU-10000157,2
CA-2017-112039,TEC-PH-10000984,3
CA-2017-112172,OFF-FA-10004395,3
CA-2017-112333,OFF-AP-10001962,5
CA-2017-112333,OFF-ST-10001780,4
CA-2017-112431,OFF-AR-10000940,2
CA-2017-112431,TEC-AC-10001465,12
CA-2017-112473,OFF-ST-10002182,3
CA-2017-112487,OFF-BI-10000494,2
CA-2017-112515,FUR-BO-10003404,3
CA-2017-112515,OFF-BI-10000829,3
CA-2017-112515,OFF-BI-10003712,3
CA-2017-112515,OFF-BI-10004233,2
CA-2017-112515,OFF-LA-10001175,5
CA-2017-112515,OFF-PA-10000062,3
CA-2017-112515,OFF-ST-10001272,2
CA-2017-112529,FUR-TA-10002622,6
CA-2017-112529,OFF-AR-10001915,4
CA-2017-112536,OFF-BI-10002571,1
CA-2017-112536,OFF-BI-10003712,7
CA-2017-112536,OFF-ST-10004835,2
CA-2017-112725,FUR-CH-10000863,1
CA-2017-112725,OFF-AR-10001227,3
CA-2017-112753,OFF-PA-10002036,6
CA-2017-112774,FUR-FU-10003039,1
CA-2017-112809,OFF-BI-10001098,5
CA-2017-112809,OFF-BI-10001636,4
CA-2017-112809,OFF-ST-10002276,3
CA-2017-112844,FUR-FU-10004845,3
CA-2017-112844,TEC-PH-10003988,4
CA-2017-112865,TEC-AC-10000387,3
CA-2017-112900,OFF-BI-10002867,8
CA-2017-112956,FUR-FU-10003976,2
CA-2017-112956,FUR-FU-10004960,4
CA-2017-112956,OFF-PA-10000357,5
CA-2017-112984,OFF-PA-10003657,6
CA-2017-113075,TEC-AC-10003441,3
CA-2017-113208,FUR-FU-10004245,3
CA-2017-113278,FUR-FU-10001037,2
CA-2017-113278,OFF-FA-10003472,2
CA-2017-113278,OFF-PA-10004156,1
CA-2017-113278,OFF-ST-10001590,5
CA-2017-113278,OFF-ST-10002562,2
CA-2017-113278,TEC-AC-10001445,4
CA-2017-113278,TEC-AC-10004469,4
CA-2017-113278,TEC-PH-10000169,4
CA-2017-113355,FUR-CH-10002602,3
CA-2017-113355,TEC-PH-10004912,5
CA-2017-113418,TEC-MA-10002428,11
CA-2017-113453,OFF-ST-10000352,3
CA-2017-113453,TEC-PH-10004165,2
CA-2017-113460,FUR-CH-10000422,3
CA-2017-113474,OFF-EN-10004206,2
CA-2017-113481,OFF-BI-10000474,6
CA-2017-113481,OFF-BI-10003694,5
CA-2017-113481,TEC-MA-10002178,2
CA-2017-113530,FUR-CH-10002647,12
CA-2017-113530,OFF-AR-10000122,1
CA-2017-113530,OFF-AR-10001315,2
CA-2017-113530,TEC-AC-10001465,1
CA-2017-113558,FUR-CH-10003379,3
CA-2017-113558,FUR-FU-10001756,3
CA-2017-113572,TEC-AC-10002370,4
CA-2017-113670,FUR-TA-10001705,3
CA-2017-113670,OFF-PA-10000675,5
CA-2017-113705,FUR-TA-10002533,2
CA-2017-113705,OFF-BI-10001679,2
CA-2017-113705,OFF-LA-10000476,2
CA-2017-113705,OFF-PA-10002615,4
CA-2017-113705,OFF-ST-10001128,3
CA-2017-113705,TEC-PH-10004006,5
CA-2017-113873,FUR-BO-10003441,3
CA-2017-113873,OFF-ST-10000943,4
CA-2017-113908,FUR-TA-10001932,2
CA-2017-113908,OFF-PA-10004156,4
CA-2017-113908,TEC-MA-10003173,6
CA-2017-114055,OFF-FA-10003059,2
CA-2017-114055,OFF-PA-10004381,2
CA-2017-114055,TEC-PH-10002890,2
CA-2017-114216,OFF-PA-10002195,3
CA-2017-114258,TEC-PH-10003012,4
CA-2017-114370,TEC-PH-10000213,2
CA-2017-114412,OFF-PA-10002365,3
CA-2017-114440,OFF-PA-10004675,3
CA-2017-114524,OFF-BI-10002799,13
CA-2017-114552,FUR-FU-10002960,3
CA-2017-114636,OFF-PA-10001790,5
CA-2017-115070,FUR-FU-10003829,5
CA-2017-115070,OFF-BI-10003712,3
CA-2017-115105,FUR-BO-10001811,1
CA-2017-115119,OFF-BI-10003007,7
CA-2017-115119,TEC-PH-10001433,1
CA-2017-115154,FUR-TA-10001950,2
CA-2017-115175,OFF-PA-10001878,5
CA-2017-115322,OFF-AR-10004456,3
CA-2017-115364,OFF-ST-10002486,12
CA-2017-115427,OFF-BI-10002103,2
CA-2017-115427,OFF-BI-10004632,2
CA-2017-115448,FUR-FU-10004090,5
CA-2017-115546,OFF-ST-10002214,2
CA-2017-115546,TEC-PH-10002834,3
CA-2017-115602,FUR-CH-10001708,9
CA-2017-115602,OFF-AP-10000891,13
CA-2017-115602,OFF-AR-10000462,2
